region,food_item_name,food_item_code,unit_code,unit_name,measure_id,factor
2,GROUND NUT (NUTS),304,6,NO. 10 PLATE,2-6-304,0.1050625
3,GROUND NUT (NUTS),304,6,NO. 10 PLATE,3-6-304,0.1050625
1,GROUND NUT (NUTS),304,6A,NO. 10 PLATE FLAT,1-6A-304,0.120218754
2,GROUND NUT (NUTS),304,6A,NO. 10 PLATE FLAT,2-6A-304,0.09257143
3,GROUND NUT (NUTS),304,6A,NO. 10 PLATE FLAT,3-6A-304,0.149755552
1,GROUND NUT (NUTS),304,6B,NO. 10 PLATE HEAPED,1-6B-304,0.205650002
2,GROUND NUT (NUTS),304,6B,NO. 10 PLATE HEAPED,2-6B-304,0.122368418
3,GROUND NUT (NUTS),304,6B,NO. 10 PLATE HEAPED,3-6B-304,0.176116273
1,GROUND NUT (NUTS),304,7,NO. 12 PLATE,1-7-304,0.27903226
2,GROUND NUT (NUTS),304,7,NO. 12 PLATE,2-7-304,0.166999996
3,GROUND NUT (NUTS),304,7,NO. 12 PLATE,3-7-304,0.216837212
1,GROUNDNUT FLOUR,305,10,HEAP,1-10-305,0.134000003
2,GROUNDNUT FLOUR,305,10,HEAP,2-10-305,0.070833333
3,GROUNDNUT FLOUR,305,10,HEAP,3-10-305,0.044888888
2,GROUNDNUT FLOUR,305,84,CUP,2-84-305,0.100000001
3,GROUNDNUT FLOUR,305,84,CUP,3-84-305,0.100000001
1,GROUNDNUT FLOUR,305,25,TINA,1-25-305,0.230000004
2,GROUNDNUT FLOUR,305,25,TINA,2-25-305,0.230000004
3,GROUNDNUT FLOUR,305,25,TINA,3-25-305,0.230000004
1,GROUNDNUT FLOUR,305,25A,TINA FLAT,1-25A-305,0.114
2,GROUNDNUT FLOUR,305,25A,TINA FLAT,2-25A-305,0.104999997
3,GROUNDNUT FLOUR,305,25A,TINA FLAT,3-25A-305,0.115999997
1,GROUNDNUT FLOUR,305,25B,TINA HEAPED,1-25B-305,0.171000004
2,GROUNDNUT FLOUR,305,25B,TINA HEAPED,2-25B-305,0.150000006
3,GROUNDNUT FLOUR,305,25B,TINA HEAPED,3-25B-305,0.175999999
1,GROUNDNUT FLOUR,305,4,PAIL,1-4-305,3.726999998
2,GROUNDNUT FLOUR,305,4,PAIL,2-4-305,3.726999998
3,GROUNDNUT FLOUR,305,4,PAIL,3-4-305,3.726999998
1,GROUNDNUT FLOUR,305,6,NO. 10 PLATE,1-6-305,0.069732755
2,GROUNDNUT FLOUR,305,6,NO. 10 PLATE,2-6-305,0.069732755
3,GROUNDNUT FLOUR,305,6,NO. 10 PLATE,3-6-305,0.069732755
1,GROUNDNUT FLOUR,305,6A,NO.. 10 PLATE FLAT,1-6A-305,0.029999999
2,GROUNDNUT FLOUR,305,6A,NO.. 10 PLATE FLAT,2-6A-305,0.039999999
3,GROUNDNUT FLOUR,305,6A,NO.. 10 PLATE FLAT,3-6A-305,0.035999998
1,GROUNDNUT FLOUR,305,6B,NO.. 10 PLATE HEAPED,1-6B-305,0.07
2,GROUNDNUT FLOUR,305,6B,NO.. 10 PLATE HEAPED,2-6B-305,0.076250002
3,GROUNDNUT FLOUR,305,6B,NO.. 10 PLATE HEAPED,3-6B-305,0.080499999
1,GROUNDNUT FLOUR,305,7,NO. 12 PLATE,1-7-305,0.163388893
2,GROUNDNUT FLOUR,305,7,NO. 12 PLATE,2-7-305,0.130470589
3,GROUNDNUT FLOUR,305,7,NO.. 12 PLATE,3-7-305,0.057347827
1,GROUNDNUT FLOUR,305,7A,NO.. 12 PLATE FLAT,1-7A-305,0.067500003
2,GROUNDNUT FLOUR,305,7A,NO.. 12 PLATE FLAT,2-7A-305,0.079999998
3,GROUNDNUT FLOUR,305,7A,NO.. 12 PLATE FLAT,3-7A-305,0.096000001
1,GROUNDNUT FLOUR,305,7B,NO.. 12 PLATE HEAPED,1-7B-305,0.109999999
2,GROUNDNUT FLOUR,305,7B,NO.. 12 PLATE HEAPED,2-7B-305,0.125
3,GROUNDNUT FLOUR,305,7B,NO.. 12 PLATE HEAPED,3-7B-305,0.148499995
1,SOYABEAN FLOUR,306,85,PIECE,1-85-306,0.129999995
1,SOYABEAN FLOUR,306,84,CUP,1-84-306,0.49000001
2,SOYABEAN FLOUR,306,97,BASIN,2-97-306,4.2899999619999996
2,SOYABEAN FLOUR,306,94,PLATE,2-94-306,4.6300001140000004
2,SOYABEAN FLOUR,306,85,PIECE,2-85-306,0.129999995
2,SOYABEAN FLOUR,306,4D,PAIL UNSPECIFIED,2-4D-306,4.6300001140000004
2,SOYABEAN FLOUR,306,86,5L BUCKET,2-86-306,4.6300001140000004
3,SOYABEAN FLOUR,306,86,5L BUCKET,3-86-306,4.6300001140000004
3,SOYABEAN FLOUR,306,85,PIECE,3-85-306,0.129999995
3,SOYABEAN FLOUR,306,84,CUP,3-84-306,0.49000001
1,SOYABEAN FLOUR,306,25,TINA,1-25-306,0.270000011
2,SOYABEAN FLOUR,306,25,TINA,2-25-306,0.270000011
3,SOYABEAN FLOUR,306,25,TINA,3-25-306,0.270000011
1,SOYBEAN FLOUR,306,25A,TINA FLAT,1-25A-306,0.167999998
2,SOYBEAN FLOUR,306,25A,TINA FLAT,2-25A-306,0.165000007
3,SOYBEAN FLOUR,306,25A,TINA FLAT,3-25A-306,0.184
1,SOYBEAN FLOUR,306,25B,TINA HEAPED,1-25B-306,0.238999993
2,SOYBEAN FLOUR,306,25B,TINA HEAPED,2-25B-306,0.238000005
3,SOYBEAN FLOUR,306,25B,TINA HEAPED,3-25B-306,0.268999994
1,SOYABEAN FLOUR,306,27A,BASIN SMALL,1-27A-306,4.2899999619999996
2,SOYABEAN FLOUR,306,27A,BASIN SMALL,2-27A-306,4.2899999619999996
3,SOYABEAN FLOUR,306,27A,BASIN SMALL,3-27A-306,4.2899999619999996
1,SOYBEAN FLOUR,306,27C,BASIN LARGE,1-27C-306,8.460000038
1,SOYABEAN FLOUR,306,4,PAIL,1-4-306,4.6300001140000004
2,SOYABEAN FLOUR,306,4,PAIL,2-4-306,4.6300001140000004
3,SOYABEAN FLOUR,306,4,PAIL,3-4-306,4.6300001140000004
1,SOYBEAN FLOUR,306,4A,PAIL SMALL,1-4A-306,3.983999729
2,SOYBEAN FLOUR,306,4A,PAIL SMALL,2-4A-306,4
3,SOYBEAN FLOUR,306,4A,PAIL SMALL,3-4A-306,4.274000168
1,SOYBEAN FLOUR,306,6,NO. 10 PLATE,1-6-306,0.109218746
2,SOYBEAN FLOUR,306,6,NO.. 10 PLATE,2-6-306,0.132499993
3,SOYBEAN FLOUR,306,6,NO. 10 PLATE,3-6-306,0.109218746
1,SOYBEAN FLOUR,306,7,NO. 12 PLATE,1-7-306,0.140538469
2,SOYBEAN FLOUR,306,7,NO.. 12 PLATE,2-7-306,0.194999993
3,SOYBEAN FLOUR,306,7,NO. 12 PLATE,3-7-306,0.140538469
1,SOYABEAN FLOUR,306,7B,NO. 12 PLATE HEAPED,1-7B-306,0.140538469
2,SOYABEAN FLOUR,306,7B,NO. 12 PLATE HEAPED,2-7B-306,0.194999993
3,SOYABEAN FLOUR,306,7B,NO. 12 PLATE HEAPED,3-7B-306,0.140538469
3,GROUND BEAN (NZAMA),307,84,CUP,3-84-307,0.535000026
1,GROUND BEAN (NZAMA),307,25,TINA,1-25-307,0.270000011
2,GROUND BEAN (NZAMA),307,25,TINA,2-25-307,0.270000011
3,GROUND BEAN (NZAMA),307,25,TINA,3-25-307,0.270000011
1,GROUND BEAN (NZAMA),307,25B,TINA HEAPED,1-25B-307,0.312000006
2,GROUND BEAN (NZAMA),307,25B,TINA HEAPED,2-25B-307,0.289999992
3,GROUND BEAN (NZAMA),307,25B,TINA HEAPED,3-25B-307,0.300000012
1,GROUND BEAN (NZAMA),307,6,NO. 10 PLATE,1-6-307,0.199000001
2,GROUND BEAN (NZAMA),307,6,NO. 10 PLATE,2-6-307,0.246333331
3,GROUND BEAN (NZAMA),307,6,NO. 10 PLATE,3-6-307,0.234999999
2,GROUND BEAN (NZAMA),307,6A,NO.. 10 PLATE FLAT,2-6A-307,0.068750001
3,GROUND BEAN (NZAMA),307,6A,NO.. 10 PLATE FLAT,3-6A-307,0.067000002
2,GROUND BEAN (NZAMA),307,6B,NO.. 10 PLATE HEAPED,2-6B-307,0.115000002
3,GROUND BEAN (NZAMA),307,6B,NO.. 10 PLATE HEAPED,3-6B-307,0.114999995
1,GROUND BEAN (NZAMA),307,7,NO. 12 PLATE,1-7-307,0.311320007
2,GROUND BEAN (NZAMA),307,7,NO. 12 PLATE,2-7-307,0.322400004
3,GROUND BEAN (NZAMA),307,7,NO.. 12 PLATE,3-7-307,0.260333329
1,GROUND BEAN (NZAMA),307,7A,NO.. 12 PLATE FLAT,1-7A-307,0.167999998
2,GROUND BEAN (NZAMA),307,7A,NO.. 12 PLATE FLAT,2-7A-307,0.115000002
3,GROUND BEAN (NZAMA),307,7A,NO.. 12 PLATE FLAT,3-7A-307,0.204999998
1,GROUND BEAN (NZAMA),307,7B,NO.. 12 PLATE HEAPED,1-7B-307,0.144999996
2,GROUND BEAN (NZAMA),307,7B,NO.. 12 PLATE HEAPED,2-7B-307,0.159999996
3,GROUND BEAN (NZAMA),307,7B,NO.. 12 PLATE HEAPED,3-7B-307,0.273499995
1,COWPEA (KHOBWE),308,10,HEAP,1-10-308,0.185000002
2,COWPEA (KHOBWE),308,10,HEAP,2-10-308,0.155000001
3,COWPEA (KHOBWE),308,10,HEAP,3-10-308,0.182999998
2,COWPEA (KHOBWE),308,84,CUP,2-84-308,0.5
3,COWPEA (KHOBWE),308,87,PAIL SMALL,3-87-308,4.840000153
3,COWPEA (KHOBWE),308,84,CUP,3-84-308,0.5
1,COWPEA (KHOBWE),308,25,TINA,1-25-308,0.270000011
2,COWPEA (KHOBWE),308,25,TINA,2-25-308,0.270000011
3,COWPEA (KHOBWE),308,25,TINA,3-25-308,0.270000011
1,COWPEA (KHOBWE),308,25A,TINA FLAT,1-25A-308,0.187999994
2,COWPEA (KHOBWE),308,25A,TINA FLAT,2-25A-308,0.194999993
3,COWPEA (KHOBWE),308,25A,TINA FLAT,3-25A-308,0.195999995
1,COWPEA (KHOBWE),308,25B,TINA HEAPED,1-25B-308,0.277999997
2,COWPEA (KHOBWE),308,25B,TINA HEAPED,2-25B-308,0.270000011
3,COWPEA (KHOBWE),308,25B,TINA HEAPED,3-25B-308,0.277999997
1,COWPEA (KHOBWE),308,27A,BASIN SMALL,1-27A-308,4.102000237
2,COWPEA (KHOBWE),308,27A,BASIN SMALL,2-27A-308,3.4974999429999998
3,COWPEA (KHOBWE),308,27A,BASIN SMALL,3-27A-308,3.858999968
1,COWPEA (KHOBWE),308,6,NO. 10 PLATE,1-6-308,0.183874995
2,COWPEA (KHOBWE),308,6,NO. 10 PLATE,2-6-308,0.186100006
3,COWPEA (KHOBWE),308,6,NO. 10 PLATE,3-6-308,0.152533337
1,COWPEA (KHOBWE),308,7,NO. 12 PLATE,1-7-308,0.288326085
2,COWPEA (KHOBWE),308,7,NO.. 12 PLATE,2-7-308,0.211999997
3,COWPEA (KHOBWE),308,7,NO.. 12 PLATE,3-7-308,0.24068293
1,COWPEA (KHOBWE),308,7A,NO.. 12 PLATE FLAT,1-7A-308,0.132499993
2,COWPEA (KHOBWE),308,7A,NO.. 12 PLATE FLAT,2-7A-308,0.13499999
3,COWPEA (KHOBWE),308,7A,NO.. 12 PLATE FLAT,3-7A-308,0.175999999
1,COWPEA (KHOBWE),308,7B,NO.. 12 PLATE HEAPED,1-7B-308,0.1875
2,COWPEA (KHOBWE),308,7B,NO.. 12 PLATE HEAPED,2-7B-308,0.219999999
3,COWPEA (KHOBWE),308,7B,NO.. 12 PLATE HEAPED,3-7B-308,0.245749995
3,MACADEMIA NUTS,309,85,PIECE,3-85-309,0.129999995
3,MACADEMIA NUTS,309,54,PACKET SMALL,3-54-309,0.026000001
3,MACADEMIA NUTS,309,55,PACKET LARGE,3-55-309,0.057999998
1,GROUNDNUT (SHELLED),311,10,HEAP,1-10-311,0.191000015
2,GROUNDNUT (SHELLED),311,10,HEAP,2-10-311,0.123999998
3,GROUNDNUT (SHELLED),311,10,HEAP,3-10-311,0.086000003
1,GROUNDNUT (SHELLED),311,84,CUP,1-84-311,0.219999999
2,GROUNDNUT (SHELLED),311,86,5L BUCKET,2-86-311,4.170000076
2,GROUNDNUT (SHELLED),311,84,CUP,2-84-311,0.219999999
3,GROUNDNUT (SHELLED),311,86,5L BUCKET,3-86-311,4.170000076
3,GROUNDNUT (SHELLED),311,84,CUP,3-84-311,0.219999999
1,GROUNDNUT (SHELLED),311,25,TINA,1-25-311,0.207000002
2,GROUNDNUT (SHELLED),311,25,TINA,2-25-311,0.207000002
3,GROUNDNUT (SHELLED),311,25,TINA,3-25-311,0.207000002
1,GROUNDNUT (SHELLED),311,25A,TINA FLAT,1-25A-311,0.173999995
2,GROUNDNUT (SHELLED),311,25A,TINA FLAT,2-25A-311,0.169
3,GROUNDNUT (SHELLED),311,25A,TINA FLAT,3-25A-311,0.169499993
1,GROUNDNUT (SHELLED),311,25B,TINA HEAPED,1-25B-311,0.254000008
2,GROUNDNUT (SHELLED),311,25B,TINA HEAPED,2-25B-311,0.242750004
3,GROUNDNUT (SHELLED),311,25B,TINA HEAPED,3-25B-311,0.239999995
1,GROUNDNUT (SHELLED),311,4,PAIL,1-4-311,3.880000114
2,GROUNDNUT (SHELLED),311,4,PAIL,2-4-311,3.880000114
3,GROUNDNUT (SHELLED),311,4,PAIL,3-4-311,3.880000114
1,GROUNDNUT (SHELLED),311,4A,PAIL SMALL,1-4A-311,3.65899992
2,GROUNDNUT (SHELLED),311,4A,PAIL SMALL,2-4A-311,4.349999905
3,GROUNDNUT (SHELLED),311,4A,PAIL SMALL,3-4A-311,4.099999905
2,GROUNDNUT (SHELLED),311,6A,NO.. 10 PLATE FLAT,2-6A-311,0.059999999
3,GROUNDNUT (SHELLED),311,6A,NO.. 10 PLATE FLAT,3-6A-311,0.054000001
1,GROUNDNUT (SHELLED),311,6B,NO. 10 PLATE HEAPED,1-6B-311,0.100000001
2,GROUNDNUT (SHELLED),311,6B,NO.. 10 PLATE HEAPED,2-6B-311,0.100000001
3,GROUNDNUT (SHELLED),311,6B,NO.. 10 PLATE HEAPED,3-6B-311,0.092
3,GROUNDNUT (SHELLED),311,7,NO.. 12 PLATE,3-7-311,0.256000012
1,GROUNDNUT (SHELLED),311,7A,NO.. 12 PLATE FLAT,1-7A-311,0.100000001
2,GROUNDNUT (SHELLED),311,7A,NO.. 12 PLATE FLAT,2-7A-311,0.104999997
3,GROUNDNUT (SHELLED),311,7A,NO.. 12 PLATE FLAT,3-7A-311,0.151999995
1,GROUNDNUT (SHELLED),311,7B,NO.. 12 PLATE HEAPED,1-7B-311,0.129999995
2,GROUNDNUT (SHELLED),311,7B,NO.. 12 PLATE HEAPED,2-7B-311,0.144999996
3,GROUNDNUT (SHELLED),311,7B,NO.. 12 PLATE HEAPED,3-7B-311,0.199000001
1,GROUNDNUT  DRIED (UNSHELLED),312,10,HEAP,1-10-312,0.165999994
2,GROUNDNUT  DRIED (UNSHELLED),312,10,HEAP,2-10-312,0.136999995
3,GROUNDNUT  DRIED (UNSHELLED),312,10,HEAP,3-10-312,0.126000002
1,GROUNDNUT DRIED (UNSHELLED),312,84,CUP,1-84-312,0.200000003
2,GROUNDNUT DRIED (UNSHELLED),312,86,5L BUCKET,2-86-312,1.904999971
3,GROUNDNUT DRIED (UNSHELLED),312,86,5L BUCKET,3-86-312,1.904999971
3,GROUNDNUT DRIED (UNSHELLED),312,84,CUP,3-84-312,0.200000003
3,GROUNDNUT DRIED (UNSHELLED),312,85,PIECE,3-85-312,0.129999995
1,GROUNDNUT DRIED (UNSHELLED),312,25,TINA,1-25-312,0.270000011
2,GROUNDNUT DRIED (UNSHELLED),312,25,TINA,2-25-312,0.270000011
3,GROUNDNUT DRIED (UNSHELLED),312,25,TINA,3-25-312,0.270000011
1,GROUNDNUT  DRIED (UNSHELLED),312,25B,TINA HEAPED,1-25B-312,0.140000001
2,GROUNDNUT  DRIED (UNSHELLED),312,25B,TINA HEAPED,2-25B-312,0.137999997
3,GROUNDNUT  DRIED (UNSHELLED),312,25B,TINA HEAPED,3-25B-312,0.136000007
1,GROUNDNUT  DRIED (UNSHELLED),312,27A,BASIN SMALL,1-27A-312,2.246000051
2,GROUNDNUT  DRIED (UNSHELLED),312,27A,BASIN SMALL,2-27A-312,1.539999962
3,GROUNDNUT  DRIED (UNSHELLED),312,27A,BASIN SMALL,3-27A-312,1.756000042
1,GROUNDNUT  DRIED (UNSHELLED),312,27B,BASIN MEDIUM,1-27B-312,4.162000179
1,GROUNDNUT DRIED (UNSHELLED),312,4,PAIL,1-4-312,1.769999981
2,GROUNDNUT DRIED (UNSHELLED),312,4,PAIL,2-4-312,1.769999981
3,GROUNDNUT DRIED (UNSHELLED),312,4,PAIL,3-4-312,1.769999981
1,GROUNDNUT  DRIED (UNSHELLED),312,4A,PAIL SMALL,1-4A-312,1.953999996
2,GROUNDNUT  DRIED (UNSHELLED),312,4A,PAIL SMALL,2-4A-312,2.027999878
3,GROUNDNUT  DRIED (UNSHELLED),312,4A,PAIL SMALL,3-4A-312,1.973999977
1,GROUNDNUT  DRIED (UNSHELLED),312,6B,NO. 10 PLATE HEAPED,1-6B-312,0.079999998
2,GROUNDNUT  DRIED (UNSHELLED),312,6B,NO.. 10 PLATE HEAPED,2-6B-312,0.050999999
3,GROUNDNUT  DRIED (UNSHELLED),312,6B,NO.. 10 PLATE HEAPED,3-6B-312,0.056000002
1,GROUNDNUT  DRIED (UNSHELLED),312,7B,NO. 12 PLATE HEAPED,1-7B-312,0.092
2,GROUNDNUT  DRIED (UNSHELLED),312,7B,NO.. 12 PLATE HEAPED,2-7B-312,0.075000003
3,GROUNDNUT  DRIED (UNSHELLED),312,7B,NO.. 12 PLATE HEAPED,3-7B-312,0.134000003
1,GROUNDNUT FRESH (UNSHELLED),313,10,HEAP,1-10-313,0.236000001
2,GROUNDNUT FRESH (UNSHELLED),313,10,HEAP,2-10-313,0.171000004
3,GROUNDNUT FRESH (UNSHELLED),313,10,HEAP,3-10-313,0.291999996
1,GROUNDNUT FRESH (UNSHELLED),313,86,5L BUCKET,1-86-313,1.769999981
1,GROUNDNUT FRESH (UNSHELLED),313,97,BASIN,1-97-313,1.56400001
1,GROUNDNUT FRESH (UNSHELLED),313,84,CUP,1-84-313,0.200000003
3,GROUNDNUT FRESH (UNSHELLED),313,86,5L BUCKET,3-86-313,1.769999981
1,GROUNDNUT FRESH (UNSHELLED),313,25B,TINA HEAPED,1-25B-313,0.209999993
2,GROUNDNUT FRESH (UNSHELLED),313,25B,TINA HEAPED,2-25B-313,0.194999993
3,GROUNDNUT FRESH (UNSHELLED),313,25B,TINA HEAPED,3-25B-313,0.182999998
1,GROUNDNUT FRESH (UNSHELLED),313,27A,BASIN SMALL,1-27A-313,3.308000088
2,GROUNDNUT FRESH (UNSHELLED),313,27A,BASIN SMALL,2-27A-313,2.695000172
3,GROUNDNUT FRESH (UNSHELLED),313,27A,BASIN SMALL,3-27A-313,2.415500164
3,GROUNDNUT FRESH (UNSHELLED),313,27B,BASIN MEDIUM,3-27B-313,2.429999828
1,GROUNDNUT FRESH (UNSHELLED),313,4,PAIL,1-4-313,2
2,GROUNDNUT FRESH (UNSHELLED),313,4,PAIL,2-4-313,2
3,GROUNDNUT FRESH (UNSHELLED),313,4,PAIL,3-4-313,2
1,GROUNDNUT FRESH (UNSHELLED),313,4A,PAIL SMALL,1-4A-313,3.547999859
2,GROUNDNUT FRESH (UNSHELLED),313,4A,PAIL SMALL,2-4A-313,3.312000036
3,GROUNDNUT FRESH (UNSHELLED),313,4A,PAIL SMALL,3-4A-313,2.8099999429999998
1,GROUNDNUT FRESH (UNSHELLED),313,4C,PAIL LARGE,1-4C-313,14.06050014
2,GROUNDNUT FRESH (UNSHELLED),313,4C,PAIL LARGE,2-4C-313,10.93000031
3,GROUNDNUT FRESH (UNSHELLED),313,4C,PAIL LARGE,3-4C-313,9.614999771
2,GROUNDNUT FRESH (UNSHELLED),313,6B,NO.. 10 PLATE HEAPED,2-6B-313,0.094999999
3,GROUNDNUT FRESH (UNSHELLED),313,6B,NO. 10 PLATE HEAPED,3-6B-313,9.6e-5
2,GROUNDNUT FRESH (UNSHELLED),313,7B,NO.. 12 PLATE HEAPED,2-7B-313,0.159999996
3,GROUNDNUT FRESH (UNSHELLED),313,7B,NO. 12 PLATE HEAPED,3-7B-313,0.097999997
1,SPOTTED BEANS (DEMETTA/KENYATA),316,10,HEAP,1-10-316,0.324000001
2,SPOTTED BEANS (DEMETTA/KENYATA),316,10,HEAP,2-10-316,0.125
3,SPOTTED BEANS (DEMETTA/KENYATA),316,10,HEAP,3-10-316,0.204999998
1,SPOTTED BEANS (DEMETTA/KENYATA),316,25,TINA,1-25-316,0.31400001
2,SPOTTED BEANS (DEMETTA/KENYATA),316,25,TINA,2-25-316,0.225999996
3,SPOTTED BEANS (DEMETTA/KENYATA),316,25,TINA,3-25-316,0.246999994
1,SPOTTED BEANS (DEMETTA/KENYATA),316,25A,TINA FLAT,1-25A-316,0.214000002
2,SPOTTED BEANS (DEMETTA/KENYATA),316,25A,TINA FLAT,2-25A-316,0.204999998
3,SPOTTED BEANS (DEMETTA/KENYATA),316,25A,TINA FLAT,3-25A-316,0.206
1,SPOTTED BEANS (DEMETTA/KENYATA),316,25B,TINA HEAPED,1-25B-316,0.31400001
2,SPOTTED BEANS (DEMETTA/KENYATA),316,25B,TINA HEAPED,2-25B-316,0.284999996
3,SPOTTED BEANS (DEMETTA/KENYATA),316,25B,TINA HEAPED,3-25B-316,0.298000008
1,SPOTTED BEANS (DEMETTA/KENYATA),316,27A,BASIN SMALL,1-27A-316,4.137000084
2,SPOTTED BEANS (DEMETTA/KENYATA),316,27A,BASIN SMALL,2-27A-316,3.8150000570000002
3,SPOTTED BEANS (DEMETTA/KENYATA),316,27A,BASIN SMALL,3-27A-316,4.018000126
1,SPOTTED BEANS (DEMETTA/KENYATA),316,4A,PAIL SMALL,1-4A-316,4.31099987
2,SPOTTED BEANS (DEMETTA/KENYATA),316,4A,PAIL SMALL,2-4A-316,5.206500053
3,SPOTTED BEANS (DEMETTA/KENYATA),316,4A,PAIL SMALL,3-4A-316,5.191999912
2,SPOTTED BEANS (DEMETTA/KENYATA),316,6,NO.. 10 PLATE,2-6-316,0.050000001
1,SPOTTED BEANS (DEMETTA/KENYATA),316,6A,NO.. 10 PLATE FLAT,1-6A-316,0.079999998
2,SPOTTED BEANS (DEMETTA/KENYATA),316,6A,NO.. 10 PLATE FLAT,2-6A-316,0.07
3,SPOTTED BEANS (DEMETTA/KENYATA),316,6A,NO.. 10 PLATE FLAT,3-6A-316,0.078000002
1,SPOTTED BEANS (DEMETTA/KENYATA),316,6B,NO.. 10 PLATE HEAPED,1-6B-316,0.112499997
2,SPOTTED BEANS (DEMETTA/KENYATA),316,6B,NO.. 10 PLATE HEAPED,2-6B-316,0.1175
3,SPOTTED BEANS (DEMETTA/KENYATA),316,6B,NO.. 10 PLATE HEAPED,3-6B-316,0.123500004
2,SPOTTED BEANS (DEMETTA/KENYATA),316,7,NO.. 12 PLATE,2-7-316,0.066249996
1,SPOTTED BEANS (DEMETTA/KENYATA),316,7A,NO.. 12 PLATE FLAT,1-7A-316,0.138750002
2,SPOTTED BEANS (DEMETTA/KENYATA),316,7A,NO.. 12 PLATE FLAT,2-7A-316,0.165000007
3,SPOTTED BEANS (DEMETTA/KENYATA),316,7A,NO.. 12 PLATE FLAT,3-7A-316,0.184749991
1,SPOTTED BEANS (DEMETTA/KENYATA),316,7B,NO.. 12 PLATE HEAPED,1-7B-316,0.203749985
2,SPOTTED BEANS (DEMETTA/KENYATA),316,7B,NO.. 12 PLATE HEAPED,2-7B-316,0.25
3,SPOTTED BEANS (DEMETTA/KENYATA),316,7B,NO.. 12 PLATE HEAPED,3-7B-316,0.277500004
1,ONION),401,10,HEAP,1-10-401,0.780223668
2,ONION),401,10,HEAP,2-10-401,0.780223668
3,ONION),401,10,HEAP,3-10-401,0.780223668
1,ONION),401,10A,HEAP SMALL,1-10A-401,0.153999999
2,ONION),401,10A,HEAP SMALL,2-10A-401,0.165000007
3,ONION),401,10A,HEAP SMALL,3-10A-401,0.135000005
1,ONION),401,10B,HEAP MEDIUM,1-10B-401,0.296999991
2,ONION),401,10B,HEAP MEDIUM,2-10B-401,0.300000012
3,ONION),401,10B,HEAP MEDIUM,3-10B-401,0.240999997
1,ONION),401,10C,HEAP LARGE,1-10C-401,0.595000029
2,ONION),401,10C,HEAP LARGE,2-10C-401,0.492500007
3,ONION),401,10C,HEAP LARGE,3-10C-401,0.389999986
1,ONION),401,8,BUNCH,1-8-401,0.252545476
2,ONION),401,8,BUNCH,2-8-401,0.307111114
3,ONION),401,8,BUNCH,3-8-401,0.288083345
1,ONION),401,8A,BUNCH SMALL,1-8A-401,0.159031749
2,ONION),401,8A,BUNCH SMALL,2-8A-401,0.116840906
3,ONION),401,8A,BUNCH SMALL,3-8A-401,0.104302324
1,ONION),401,8B,BUNCH MEDIUM,1-8B-401,0.356031239
2,ONION),401,8B,BUNCH MEDIUM,2-8B-401,0.170687497
3,ONION),401,8B,BUNCH MEDIUM,3-8B-401,0.225710526
1,ONION),401,8C,BUNCH LARGE,1-8C-401,0.655548394
2,ONION),401,8C,BUNCH LARGE,2-8C-401,0.249727279
3,ONION),401,8C,BUNCH LARGE,3-8C-401,0.435657144
1,ONION),401,9,PIECE,1-9-401,0.064142853
2,ONION),401,9,PIECE,2-9-401,0.081136361
3,ONION),401,9,PIECE,3-9-401,0.0898
1,ONION),401,9A,PIECE SMALL,1-9A-401,0.041999999
2,ONION),401,9A,PIECE SMALL,2-9A-401,0.039999999
3,ONION),401,9A,PIECE SMALL,3-9A-401,0.037999999
1,ONION),401,9B,PIECE MEDIUM,1-9B-401,0.082000002
2,ONION),401,9B,PIECE MEDIUM,2-9B-401,0.075000003
3,ONION),401,9B,PIECE MEDIUM,3-9B-401,0.066
1,ONION),401,9C,PIECE LARGE,1-9C-401,0.142000005
2,ONION),401,9C,PIECE LARGE,2-9C-401,0.115999997
3,ONION),401,9C,PIECE LARGE,3-9C-401,0.100000001
2,CABBAGE,402,1,KILOGRAM,2-1-402,1
1,CABBAGE,402,10,HEAP,1-10-402,0.126285717
2,CABBAGE,402,10,HEAP,2-10-402,0.126285717
3,CABBAGE,402,10,HEAP,3-10-402,0.126285717
1,CABBAGE,402,10A,HEAP SMALL,1-10A-402,0.153
2,CABBAGE,402,10A,HEAP SMALL,2-10A-402,0.1745
3,CABBAGE,402,10A,HEAP SMALL,3-10A-402,0.1595
1,CABBAGE,402,9,PIECE,1-9-402,1.194666624
2,CABBAGE,402,9,PIECE,2-9-402,1.789451599
3,CABBAGE,402,9,PIECE,3-9-402,1.220315814
1,CABBAGE,402,9A,PIECE SMALL,1-9A-402,0.897000015
2,CABBAGE,402,9A,PIECE SMALL,2-9A-402,0.964999974
3,CABBAGE,402,9A,PIECE SMALL,3-9A-402,1.129999995
1,CABBAGE,402,9B,PIECE MEDIUM,1-9B-402,1.506000042
2,CABBAGE,402,9B,PIECE MEDIUM,2-9B-402,1.554999948
3,CABBAGE,402,9B,PIECE MEDIUM,3-9B-402,1.628000021
1,CABBAGE,402,9C,PIECE LARGE,1-9C-402,2.201999903
2,CABBAGE,402,9C,PIECE LARGE,2-9C-402,2.2074999809999998
3,CABBAGE,402,9C,PIECE LARGE,3-9C-402,2.079999924
1,TANAPOSI/RAPE,403,10,HEAP,1-10-403,0.470789462
2,TANAPOSI/RAPE,403,10,HEAP,2-10-403,0.172399998
